claim_id,customer_id,vehicle_id,claim_amount,claim_date,claim_type
4186,106678,106678,10000,2025-06-21,1
4187,106701,106701,10000,2025-07-14,1
4188,106715,106715,10000,2025-07-28,1
4189,106725,106725,10000,2025-08-07,1
4190,106739,106739,10000,2025-08-21,1
4191,106746,106746,10000,2025-08-28,1
4192,106763,106763,10000,2025-09-14,1
4193,106838,106838,10000,2025-11-28,1
4194,106861,106861,10000,2025-12-21,1
4195,106868,106868,10000,2025-12-28,1
4196,106885,106885,10000,2025-01-13,1
4197,106892,106892,10000,2025-01-20,1
4198,106909,106909,10000,2025-02-06,1
4199,106916,106916,10000,2025-02-13,1
4200,106938,106938,10000,2025-03-07,1
4201,106959,106959,10000,2025-03-28,1
4202,107006,107006,10000,2025-05-14,1
4203,107044,107044,10000,2025-06-21,1
4204,107051,107051,10000,2025-06-28,1
4205,107081,107081,10000,2025-07-28,1
4206,107091,107091,10000,2025-08-07,1
4207,107152,107152,10000,2025-10-07,1
4208,107159,107159,10000,2025-10-14,1
4209,107183,107183,10000,2025-11-07,1
4210,107190,107190,10000,2025-11-14,1
4211,107197,107197,10000,2025-11-21,1
4212,107220,107220,10000,2025-12-14,1
4213,107265,107265,10000,2025-01-27,1
4214,107275,107275,10000,2025-02-06,1
4215,107289,107289,10000,2025-02-20,1
4216,107296,107296,10000,2025-02-27,1
4217,107325,107325,10000,2025-03-28,1
4218,107365,107365,10000,2025-05-07,1
4219,107379,107379,10000,2025-05-21,1
4220,107386,107386,10000,2025-05-28,1
4221,107396,107396,10000,2025-06-07,1
4222,107426,107426,10000,2025-07-07,1
4223,107440,107440,10000,2025-07-21,1
4224,107447,107447,10000,2025-07-28,1
4225,107471,107471,10000,2025-08-21,1
4226,107488,107488,10000,2025-09-07,1
4227,107495,107495,10000,2025-09-14,1
4228,107532,107532,10000,2025-10-21,1
4229,107539,107539,10000,2025-10-28,1
4230,107563,107563,10000,2025-11-21,1
4231,107600,107600,10000,2025-12-28,1
4232,107624,107624,10000,2025-01-20,1
4233,107648,107648,10000,2025-02-13,1
4234,107670,107670,10000,2025-03-07,1
4235,107701,107701,10000,2025-04-07,1
4236,107708,107708,10000,2025-04-14,1
4237,107745,107745,10000,2025-05-21,1
4238,107823,107823,10000,2025-08-07,1
4239,107844,107844,10000,2025-08-28,1
4240,107854,107854,10000,2025-09-07,1
4241,107891,107891,10000,2025-10-14,1
4242,107922,107922,10000,2025-11-14,1
4243,107945,107945,10000,2025-12-07,1
4244,107966,107966,10000,2025-12-28,1
4245,107997,107997,10000,2025-01-27,1
4246,108043,108043,10000,2025-03-14,1
4247,108067,108067,10000,2025-04-07,1
4248,108088,108088,10000,2025-04-28,1
4249,108097,108097,10000,2025-05-07,1
4250,108111,108111,10000,2025-05-21,1
4251,108118,108118,10000,2025-05-28,1
4252,108234,108234,10000,2025-09-21,1
4253,108250,108250,10000,2025-10-07,1
4254,108264,108264,10000,2025-10-21,1
4255,108288,108288,10000,2025-11-14,1
4256,108311,108311,10000,2025-12-07,1
4257,108318,108318,10000,2025-12-14,1
4258,108325,108325,10000,2025-12-21,1
4259,108342,108342,10000,2025-01-06,1
4260,108373,108373,10000,2025-02-06,1
4261,108380,108380,10000,2025-02-13,1
4262,108409,108409,10000,2025-03-14,1
4263,108433,108433,10000,2025-04-07,1
4264,108454,108454,10000,2025-04-28,1
4265,108515,108515,10000,2025-06-28,1
4266,108524,108524,10000,2025-07-07,1
4267,108531,108531,10000,2025-07-14,1
4268,108545,108545,10000,2025-07-28,1
4269,108562,108562,10000,2025-08-14,1
4270,108569,108569,10000,2025-08-21,1
4271,108593,108593,10000,2025-09-14,1
4272,108607,108607,10000,2025-09-28,1
4273,108616,108616,10000,2025-10-07,1
4274,108623,108623,10000,2025-10-14,1
4275,108698,108698,10000,2025-12-28,1
4276,108708,108708,10000,2025-01-06,1
4277,108715,108715,10000,2025-01-13,1
4278,108722,108722,10000,2025-01-20,1
4279,108729,108729,10000,2025-01-27,1
4280,108760,108760,10000,2025-02-27,1
4281,108768,108768,10000,2025-03-07,1
4282,108799,108799,10000,2025-04-07,1
4283,108820,108820,10000,2025-04-28,1
4284,108850,108850,10000,2025-05-28,1
4285,108911,108911,10000,2025-07-28,1
4286,108928,108928,10000,2025-08-14,1
4287,108966,108966,10000,2025-09-21,1
4288,109003,109003,10000,2025-10-28,1
4289,109013,109013,10000,2025-11-07,1
4290,109020,109020,10000,2025-11-14,1
4291,109095,109095,10000,2025-01-27,1
4292,109148,109148,10000,2025-03-21,1
4293,109155,109155,10000,2025-03-28,1
4294,109172,109172,10000,2025-04-14,1
4295,109202,109202,10000,2025-05-14,1
4296,109209,109209,10000,2025-05-21,1
4297,109247,109247,10000,2025-06-28,1
4298,109270,109270,10000,2025-07-21,1
4299,109369,109369,10000,2025-10-28,1
4300,109393,109393,10000,2025-11-21,1
4301,109409,109409,10000,2025-12-07,1
4302,109454,109454,10000,2025-01-20,1
4303,109514,109514,10000,2025-03-21,1
4304,109552,109552,10000,2025-04-28,1
4305,109561,109561,10000,2025-05-07,1
4306,109613,109613,10000,2025-06-28,1
4307,109622,109622,10000,2025-07-07,1
4308,109674,109674,10000,2025-08-28,1
4309,109684,109684,10000,2025-09-07,1
4310,109691,109691,10000,2025-09-14,1
4311,109698,109698,10000,2025-09-21,1
4312,109705,109705,10000,2025-09-28,1
4313,109714,109714,10000,2025-10-07,1
4314,109745,109745,10000,2025-11-07,1
4315,109759,109759,10000,2025-11-21,1
4316,109813,109813,10000,2025-01-13,1
4317,109827,109827,10000,2025-01-27,1
4318,109837,109837,10000,2025-02-06,1
4319,109851,109851,10000,2025-02-20,1
4320,109880,109880,10000,2025-03-21,1
4321,109948,109948,10000,2025-05-28,1
4322,109965,109965,10000,2025-06-14,1
4323,109972,109972,10000,2025-06-21,1
4324,110009,110009,10000,2025-07-28,1
4325,110050,110050,10000,2025-09-07,1
4326,110057,110057,10000,2025-09-14,1
4327,110080,110080,10000,2025-10-07,1
4328,110094,110094,10000,2025-10-21,1
4329,110101,110101,10000,2025-10-28,1
4330,110111,110111,10000,2025-11-07,1
4331,110132,110132,10000,2025-11-28,1
4332,110141,110141,10000,2025-12-07,1
4333,110172,110172,10000,2025-01-06,1
4334,110193,110193,10000,2025-01-27,1
4335,110224,110224,10000,2025-02-27,1
4336,110284,110284,10000,2025-04-28,1
4337,110300,110300,10000,2025-05-14,1
4338,110307,110307,10000,2025-05-21,1
4339,110423,110423,10000,2025-09-14,1
4340,110430,110430,10000,2025-09-21,1
4341,110437,110437,10000,2025-09-28,1
4342,110460,110460,10000,2025-10-21,1
4343,110467,110467,10000,2025-10-28,1
4344,110612,110612,10000,2025-03-21,1
4345,110758,110758,10000,2025-08-14,1
4346,110772,110772,10000,2025-08-28,1
4347,110782,110782,10000,2025-09-07,1
4348,110826,110826,10000,2025-10-21,1
4349,110833,110833,10000,2025-10-28,1
4350,110864,110864,10000,2025-11-28,1
4351,110904,110904,10000,2025-01-06,1
4352,110911,110911,10000,2025-01-13,1
4353,110918,110918,10000,2025-01-20,1
4354,110925,110925,10000,2025-01-27,1
4355,110964,110964,10000,2025-03-07,1
4356,110971,110971,10000,2025-03-14,1
4357,110985,110985,10000,2025-03-28,1
4358,111009,111009,10000,2025-04-21,1
4359,111016,111016,10000,2025-04-28,1
4360,111070,111070,10000,2025-06-21,1
4361,111100,111100,10000,2025-07-21,1
4362,111107,111107,10000,2025-07-28,1
4363,111131,111131,10000,2025-08-21,1
4364,111155,111155,10000,2025-09-14,1
4365,111162,111162,10000,2025-09-21,1
4366,111169,111169,10000,2025-09-28,1
4367,111239,111239,10000,2025-12-07,1
4368,111270,111270,10000,2025-01-06,1
4369,111301,111301,10000,2025-02-06,1
4370,111315,111315,10000,2025-02-20,1
4371,111330,111330,10000,2025-03-07,1
4372,111344,111344,10000,2025-03-21,1
4373,111391,111391,10000,2025-05-07,1
4374,111422,111422,10000,2025-06-07,1
4375,111443,111443,10000,2025-06-28,1
4376,111497,111497,10000,2025-08-21,1
4377,111514,111514,10000,2025-09-07,1
4378,111551,111551,10000,2025-10-14,1
4379,111558,111558,10000,2025-10-21,1
4380,111565,111565,10000,2025-10-28,1
4381,111589,111589,10000,2025-11-21,1
4382,111605,111605,10000,2025-12-07,1
4383,111657,111657,10000,2025-01-27,1
4384,111696,111696,10000,2025-03-07,1
4385,111727,111727,10000,2025-04-07,1
4386,111734,111734,10000,2025-04-14,1
4387,111741,111741,10000,2025-04-21,1
4388,111778,111778,10000,2025-05-28,1
4389,111809,111809,10000,2025-06-28,1
4390,111818,111818,10000,2025-07-07,1
4391,111832,111832,10000,2025-07-21,1
4392,111839,111839,10000,2025-07-28,1
4393,111870,111870,10000,2025-08-28,1
4394,111880,111880,10000,2025-09-07,1
4395,111910,111910,10000,2025-10-07,1
4396,111948,111948,10000,2025-11-14,1
4397,111978,111978,10000,2025-12-14,1
4398,112009,112009,10000,2025-01-13,1
4399,112016,112016,10000,2025-01-20,1
4400,112062,112062,10000,2025-03-07,1
4401,112069,112069,10000,2025-03-14,1
4402,112093,112093,10000,2025-04-07,1
4403,112168,112168,10000,2025-06-21,1
4404,112198,112198,10000,2025-07-21,1
4405,112229,112229,10000,2025-08-21,1
4406,112246,112246,10000,2025-09-07,1
4407,112253,112253,10000,2025-09-14,1
4408,112267,112267,10000,2025-09-28,1
4409,112283,112283,10000,2025-10-14,1
4410,112290,112290,10000,2025-10-21,1
4411,112307,112307,10000,2025-11-07,1
4412,112321,112321,10000,2025-11-21,1
4413,112328,112328,10000,2025-11-28,1
4414,112337,112337,10000,2025-12-07,1
4415,112428,112428,10000,2025-03-07,1
4416,112480,112480,10000,2025-04-28,1
4417,112510,112510,10000,2025-05-28,1
4418,112527,112527,10000,2025-06-14,1
4419,112534,112534,10000,2025-06-21,1
4420,112557,112557,10000,2025-07-14,1
4421,112581,112581,10000,2025-08-07,1
4422,112619,112619,10000,2025-09-14,1
4423,112649,112649,10000,2025-10-14,1
4424,112656,112656,10000,2025-10-21,1
4425,112687,112687,10000,2025-11-21,1
4426,112694,112694,10000,2025-11-28,1
4427,112717,112717,10000,2025-12-21,1
4428,112724,112724,10000,2025-12-28,1
4429,112772,112772,10000,2025-02-13,1
4430,112794,112794,10000,2025-03-07,1
4431,112801,112801,10000,2025-03-14,1
4432,112815,112815,10000,2025-03-28,1
4433,112832,112832,10000,2025-04-14,1
4434,112886,112886,10000,2025-06-07,1
4435,112893,112893,10000,2025-06-14,1
4436,112900,112900,10000,2025-06-21,1
4437,112907,112907,10000,2025-06-28,1
4438,112923,112923,10000,2025-07-14,1
4439,112937,112937,10000,2025-07-28,1
4440,112947,112947,10000,2025-08-07,1
4441,112985,112985,10000,2025-09-14,1
4442,113008,113008,10000,2025-10-07,1
4443,113039,113039,10000,2025-11-07,1
4444,113046,113046,10000,2025-11-14,1
4445,113069,113069,10000,2025-12-07,1
4446,113107,113107,10000,2025-01-13,1
4447,113114,113114,10000,2025-01-20,1
4448,113138,113138,10000,2025-02-13,1
4449,113152,113152,10000,2025-02-27,1
4450,113160,113160,10000,2025-03-07,1
4451,113174,113174,10000,2025-03-21,1
4452,113235,113235,10000,2025-05-21,1
4453,113266,113266,10000,2025-06-21,1
4454,113273,113273,10000,2025-06-28,1
4455,113282,113282,10000,2025-07-07,1
4456,113289,113289,10000,2025-07-14,1
4457,113296,113296,10000,2025-07-21,1
4458,113313,113313,10000,2025-08-07,1
4459,113327,113327,10000,2025-08-21,1
4460,113351,113351,10000,2025-09-14,1
4461,113365,113365,10000,2025-09-28,1
4462,113374,113374,10000,2025-10-07,1
4463,113395,113395,10000,2025-10-28,1
4464,113405,113405,10000,2025-11-07,1
4465,113456,113456,10000,2025-12-28,1
4466,113466,113466,10000,2025-01-06,1
4467,113473,113473,10000,2025-01-13,1
4468,113504,113504,10000,2025-02-13,1
4469,113511,113511,10000,2025-02-20,1
4470,113540,113540,10000,2025-03-21,1
4471,113557,113557,10000,2025-04-07,1
4472,113564,113564,10000,2025-04-14,1
4473,113594,113594,10000,2025-05-14,1
4474,113618,113618,10000,2025-06-07,1
4475,113632,113632,10000,2025-06-21,1
4476,113669,113669,10000,2025-07-28,1
4477,113740,113740,10000,2025-10-07,1
4478,113808,113808,10000,2025-12-14,1
4479,113822,113822,10000,2025-12-28,1
4480,113832,113832,10000,2025-01-06,1
4481,113846,113846,10000,2025-01-20,1
4482,113853,113853,10000,2025-01-27,1
4483,113870,113870,10000,2025-02-13,1
4484,113877,113877,10000,2025-02-20,1
4485,113937,113937,10000,2025-04-21,1
4486,113967,113967,10000,2025-05-21,1
4487,114014,114014,10000,2025-07-07,1
4488,114028,114028,10000,2025-07-21,1
4489,114076,114076,10000,2025-09-07,1
4490,114097,114097,10000,2025-09-28,1
4491,114106,114106,10000,2025-10-07,1
4492,114127,114127,10000,2025-10-28,1
4493,114151,114151,10000,2025-11-21,1
4494,114188,114188,10000,2025-12-28,1
4495,114198,114198,10000,2025-01-06,1
4496,114219,114219,10000,2025-01-27,1
4497,114229,114229,10000,2025-02-06,1
4498,114258,114258,10000,2025-03-07,1
4499,114265,114265,10000,2025-03-14,1
4500,114289,114289,10000,2025-04-07,1
4501,114296,114296,10000,2025-04-14,1
4502,114357,114357,10000,2025-06-14,1
4503,114387,114387,10000,2025-07-14,1
4504,114394,114394,10000,2025-07-21,1
4505,114401,114401,10000,2025-07-28,1
4506,114425,114425,10000,2025-08-21,1
4507,114442,114442,10000,2025-09-07,1
4508,114449,114449,10000,2025-09-14,1
4509,114463,114463,10000,2025-09-28,1
4510,114486,114486,10000,2025-10-21,1
4511,114493,114493,10000,2025-10-28,1
4512,114533,114533,10000,2025-12-07,1
4513,114547,114547,10000,2025-12-21,1
4514,114564,114564,10000,2025-01-06,1
4515,114585,114585,10000,2025-01-27,1
4516,114602,114602,10000,2025-02-13,1
4517,114616,114616,10000,2025-02-27,1
4518,114638,114638,10000,2025-03-21,1
4519,114662,114662,10000,2025-04-14,1
4520,114676,114676,10000,2025-04-28,1
4521,114685,114685,10000,2025-05-07,1
4522,114692,114692,10000,2025-05-14,1
4523,114699,114699,10000,2025-05-21,1
4524,114723,114723,10000,2025-06-14,1
4525,114730,114730,10000,2025-06-21,1
4526,114746,114746,10000,2025-07-07,1
4527,114808,114808,10000,2025-09-07,1
4528,114815,114815,10000,2025-09-14,1
4529,114838,114838,10000,2025-10-07,1
4530,114883,114883,10000,2025-11-21,1
4531,114906,114906,10000,2025-12-14,1
4532,114913,114913,10000,2025-12-21,1
4533,114920,114920,10000,2025-12-28,1
4534,114951,114951,10000,2025-01-27,1
4535,114961,114961,10000,2025-02-06,1
4536,114982,114982,10000,2025-02-27,1
4537,114990,114990,10000,2025-03-07,1
4538,114997,114997,10000,2025-03-14,1
4539,115035,115035,10000,2025-04-21,1
4540,115058,115058,10000,2025-05-14,1
4541,115072,115072,10000,2025-05-28,1
4542,115096,115096,10000,2025-06-21,1
4543,115103,115103,10000,2025-06-28,1
4544,115119,115119,10000,2025-07-14,1
4545,115133,115133,10000,2025-07-28,1
4546,115150,115150,10000,2025-08-14,1
4547,115204,115204,10000,2025-10-07,1
4548,115218,115218,10000,2025-10-21,1
4549,115225,115225,10000,2025-10-28,1
4550,115265,115265,10000,2025-12-07,1
4551,115272,115272,10000,2025-12-14,1
4552,115286,115286,10000,2025-12-28,1
4553,115296,115296,10000,2025-01-06,1
4554,115303,115303,10000,2025-01-13,1
4555,115310,115310,10000,2025-01-20,1
4556,115317,115317,10000,2025-01-27,1
4557,115327,115327,10000,2025-02-06,1
4558,115341,115341,10000,2025-02-20,1
4559,115348,115348,10000,2025-02-27,1
4560,115370,115370,10000,2025-03-21,1
4561,115377,115377,10000,2025-03-28,1
4562,115401,115401,10000,2025-04-21,1
4563,115408,115408,10000,2025-04-28,1
4564,115417,115417,10000,2025-05-07,1
4565,115462,115462,10000,2025-06-21,1
4566,115469,115469,10000,2025-06-28,1
4567,115492,115492,10000,2025-07-21,1
4568,115554,115554,10000,2025-09-21,1
4569,115570,115570,10000,2025-10-07,1
4570,115584,115584,10000,2025-10-21,1
4571,115601,115601,10000,2025-11-07,1
4572,115652,115652,10000,2025-12-28,1
4573,115662,115662,10000,2025-01-06,1
4574,115669,115669,10000,2025-01-13,1
4575,115676,115676,10000,2025-01-20,1
4576,115693,115693,10000,2025-02-06,1
4577,115707,115707,10000,2025-02-20,1
4578,115714,115714,10000,2025-02-27,1
4579,115722,115722,10000,2025-03-07,1
4580,115736,115736,10000,2025-03-21,1
4581,115760,115760,10000,2025-04-14,1
4582,115774,115774,10000,2025-04-28,1
4583,115804,115804,10000,2025-05-28,1
4584,115821,115821,10000,2025-06-14,1
4585,115858,115858,10000,2025-07-21,1
4586,115865,115865,10000,2025-07-28,1
4587,115889,115889,10000,2025-08-21,1
4588,115896,115896,10000,2025-08-28,1
4589,115906,115906,10000,2025-09-07,1
4590,115920,115920,10000,2025-09-21,1
4591,115927,115927,10000,2025-09-28,1
4592,115974,115974,10000,2025-11-14,1
4593,116028,116028,10000,2025-01-06,1
4594,116042,116042,10000,2025-01-20,1
4595,116080,116080,10000,2025-02-27,1
4596,116088,116088,10000,2025-03-07,1
4597,116102,116102,10000,2025-03-21,1
4598,116133,116133,10000,2025-04-21,1
4599,116140,116140,10000,2025-04-28,1
4600,116156,116156,10000,2025-05-14,1
4601,116163,116163,10000,2025-05-21,1
4602,116194,116194,10000,2025-06-21,1
4603,116217,116217,10000,2025-07-14,1
4604,116272,116272,10000,2025-09-07,1
4605,116333,116333,10000,2025-11-07,1
4606,116347,116347,10000,2025-11-21,1
4607,116354,116354,10000,2025-11-28,1
4608,116363,116363,10000,2025-12-07,1
4609,116401,116401,10000,2025-01-13,1
4610,116425,116425,10000,2025-02-06,1
4611,116432,116432,10000,2025-02-13,1
4612,116492,116492,10000,2025-04-14,1
4613,116546,116546,10000,2025-06-07,1
4614,116576,116576,10000,2025-07-07,1
4615,116583,116583,10000,2025-07-14,1
4616,116628,116628,10000,2025-08-28,1
4617,116645,116645,10000,2025-09-14,1
4618,116659,116659,10000,2025-09-28,1
4619,116706,116706,10000,2025-11-14,1
4620,116713,116713,10000,2025-11-21,1
4621,116729,116729,10000,2025-12-07,1
4622,116743,116743,10000,2025-12-21,1
4623,116767,116767,10000,2025-01-13,1
4624,116781,116781,10000,2025-01-27,1
4625,116791,116791,10000,2025-02-06,1
4626,116858,116858,10000,2025-04-14,1
4627,116872,116872,10000,2025-04-28,1
4628,116888,116888,10000,2025-05-14,1
4629,116912,116912,10000,2025-06-07,1
4630,116919,116919,10000,2025-06-14,1
4631,117011,117011,10000,2025-09-14,1
4632,117018,117018,10000,2025-09-21,1
4633,117025,117025,10000,2025-09-28,1
4634,117041,117041,10000,2025-10-14,1
4635,117048,117048,10000,2025-10-21,1
4636,117079,117079,10000,2025-11-21,1
4637,117086,117086,10000,2025-11-28,1
4638,117133,117133,10000,2025-01-13,1
4639,117178,117178,10000,2025-02-27,1
4640,117261,117261,10000,2025-05-21,1
4641,117268,117268,10000,2025-05-28,1
4642,117322,117322,10000,2025-07-21,1
4643,117329,117329,10000,2025-07-28,1
4644,117339,117339,10000,2025-08-07,1
4645,117384,117384,10000,2025-09-21,1
4646,117400,117400,10000,2025-10-07,1
4647,117414,117414,10000,2025-10-21,1
4648,117445,117445,10000,2025-11-21,1
4649,117452,117452,10000,2025-11-28,1
4650,117461,117461,10000,2025-12-07,1
4651,117482,117482,10000,2025-12-28,1
4652,117513,117513,10000,2025-01-27,1
4653,117530,117530,10000,2025-02-13,1
4654,117552,117552,10000,2025-03-07,1
4655,117559,117559,10000,2025-03-14,1
4656,117566,117566,10000,2025-03-21,1
4657,117597,117597,10000,2025-04-21,1
4658,117665,117665,10000,2025-06-28,1
4659,117674,117674,10000,2025-07-07,1
4660,117750,117750,10000,2025-09-21,1
4661,117818,117818,10000,2025-11-28,1
4662,117827,117827,10000,2025-12-07,1
4663,117858,117858,10000,2025-01-06,1
4664,117889,117889,10000,2025-02-06,1
4665,117903,117903,10000,2025-02-20,1
4666,117949,117949,10000,2025-04-07,1
4667,117970,117970,10000,2025-04-28,1
4668,118054,118054,10000,2025-07-21,1
4669,118061,118061,10000,2025-07-28,1
4670,118085,118085,10000,2025-08-21,1
4671,118102,118102,10000,2025-09-07,1
4672,118109,118109,10000,2025-09-14,1
4673,118116,118116,10000,2025-09-21,1
4674,118123,118123,10000,2025-09-28,1
4675,118153,118153,10000,2025-10-28,1
4676,118207,118207,10000,2025-12-21,1
4677,118231,118231,10000,2025-01-13,1
4678,118245,118245,10000,2025-01-27,1
4679,118255,118255,10000,2025-02-06,1
4680,118298,118298,10000,2025-03-21,1
4681,118305,118305,10000,2025-03-28,1
4682,118322,118322,10000,2025-04-14,1
4683,118345,118345,10000,2025-05-07,1
4684,118376,118376,10000,2025-06-07,1
4685,118390,118390,10000,2025-06-21,1
4686,118437,118437,10000,2025-08-07,1
4687,118444,118444,10000,2025-08-14,1
4688,118451,118451,10000,2025-08-21,1
4689,118482,118482,10000,2025-09-21,1
4690,118505,118505,10000,2025-10-14,1
4691,118559,118559,10000,2025-12-07,1
4692,118580,118580,10000,2025-12-28,1
4693,118590,118590,10000,2025-01-06,1
4694,118628,118628,10000,2025-02-13,1
4695,118688,118688,10000,2025-04-14,1
4696,118702,118702,10000,2025-04-28,1
4697,118725,118725,10000,2025-05-21,1
4698,118742,118742,10000,2025-06-07,1
4699,118749,118749,10000,2025-06-14,1
4700,118756,118756,10000,2025-06-21,1
4701,118772,118772,10000,2025-07-07,1
4702,118810,118810,10000,2025-08-14,1
4703,118834,118834,10000,2025-09-07,1
4704,118909,118909,10000,2025-11-21,1
4705,118916,118916,10000,2025-11-28,1
4706,118925,118925,10000,2025-12-07,1
4707,118932,118932,10000,2025-12-14,1
4708,118956,118956,10000,2025-01-06,1
4709,119037,119037,10000,2025-03-28,1
4710,119068,119068,10000,2025-04-28,1
4711,119091,119091,10000,2025-05-21,1
4712,119115,119115,10000,2025-06-14,1
4713,119207,119207,10000,2025-09-14,1
4714,119214,119214,10000,2025-09-21,1
4715,119237,119237,10000,2025-10-14,1
4716,119261,119261,10000,2025-11-07,1
4717,119282,119282,10000,2025-11-28,1
4718,119305,119305,10000,2025-12-21,1
4719,119312,119312,10000,2025-12-28,1
4720,119367,119367,10000,2025-02-20,1
4721,119382,119382,10000,2025-03-07,1
4722,119474,119474,10000,2025-06-07,1
4723,119488,119488,10000,2025-06-21,1
4724,119495,119495,10000,2025-06-28,1
4725,119504,119504,10000,2025-07-07,1
4726,119511,119511,10000,2025-07-14,1
4727,119518,119518,10000,2025-07-21,1
4728,119525,119525,10000,2025-07-28,1
4729,119542,119542,10000,2025-08-14,1
4730,119549,119549,10000,2025-08-21,1
4731,119556,119556,10000,2025-08-28,1
4732,119587,119587,10000,2025-09-28,1
4733,119603,119603,10000,2025-10-14,1
4734,119617,119617,10000,2025-10-28,1
4735,119688,119688,10000,2025-01-06,1
4736,119695,119695,10000,2025-01-13,1
4737,119702,119702,10000,2025-01-20,1
4738,119719,119719,10000,2025-02-06,1
4739,119733,119733,10000,2025-02-20,1
4740,119755,119755,10000,2025-03-14,1
4741,119840,119840,10000,2025-06-07,1
4742,119877,119877,10000,2025-07-14,1
4743,119884,119884,10000,2025-07-21,1
4744,119891,119891,10000,2025-07-28,1
4745,119932,119932,10000,2025-09-07,1
4746,119953,119953,10000,2025-09-28,1
4747,119976,119976,10000,2025-10-21,1
4748,120075,120075,10000,2025-01-27,1
4749,120099,120099,10000,2025-02-20,1
4750,120106,120106,10000,2025-02-27,1
4751,120121,120121,10000,2025-03-14,1
4752,120128,120128,10000,2025-03-21,1
4753,120145,120145,10000,2025-04-07,1
4754,120152,120152,10000,2025-04-14,1
4755,120159,120159,10000,2025-04-21,1
4756,120166,120166,10000,2025-04-28,1
4757,120175,120175,10000,2025-05-07,1
4758,120182,120182,10000,2025-05-14,1
4759,120189,120189,10000,2025-05-21,1
4760,120213,120213,10000,2025-06-14,1
4761,120220,120220,10000,2025-06-21,1
4762,120227,120227,10000,2025-06-28,1
4763,120250,120250,10000,2025-07-21,1
4764,120298,120298,10000,2025-09-07,1
4765,120319,120319,10000,2025-09-28,1
4766,120328,120328,10000,2025-10-07,1
4767,120342,120342,10000,2025-10-21,1
4768,120359,120359,10000,2025-11-07,1
4769,120366,120366,10000,2025-11-14,1
4770,120373,120373,10000,2025-11-21,1
4771,120380,120380,10000,2025-11-28,1
4772,120389,120389,10000,2025-12-07,1
4773,120403,120403,10000,2025-12-21,1
4774,120427,120427,10000,2025-01-13,1
4775,120441,120441,10000,2025-01-27,1
4776,120451,120451,10000,2025-02-06,1
4777,120458,120458,10000,2025-02-13,1
4778,120472,120472,10000,2025-02-27,1
4779,120480,120480,10000,2025-03-07,1
4780,120487,120487,10000,2025-03-14,1
4781,120494,120494,10000,2025-03-21,1
4782,120518,120518,10000,2025-04-14,1
4783,120532,120532,10000,2025-04-28,1
4784,120555,120555,10000,2025-05-21,1
4785,120593,120593,10000,2025-06-28,1
4786,120602,120602,10000,2025-07-07,1
4787,120623,120623,10000,2025-07-28,1
4788,120633,120633,10000,2025-08-07,1
4789,120715,120715,10000,2025-10-28,1
4790,120732,120732,10000,2025-11-14,1
4791,120746,120746,10000,2025-11-28,1
4792,120762,120762,10000,2025-12-14,1
4793,120793,120793,10000,2025-01-13,1
4794,120867,120867,10000,2025-03-28,1
4795,120938,120938,10000,2025-06-07,1
4796,120945,120945,10000,2025-06-14,1
4797,120952,120952,10000,2025-06-21,1
4798,120959,120959,10000,2025-06-28,1
4799,120982,120982,10000,2025-07-21,1
4800,121006,121006,10000,2025-08-14,1
4801,121013,121013,10000,2025-08-21,1
4802,121060,121060,10000,2025-10-07,1
4803,121105,121105,10000,2025-11-21,1
4804,121112,121112,10000,2025-11-28,1
4805,121128,121128,10000,2025-12-14,1
4806,121152,121152,10000,2025-01-06,1
4807,121219,121219,10000,2025-03-14,1
4808,121243,121243,10000,2025-04-07,1
4809,121250,121250,10000,2025-04-14,1
4810,121294,121294,10000,2025-05-28,1
4811,121341,121341,10000,2025-07-14,1
4812,121365,121365,10000,2025-08-07,1
4813,121447,121447,10000,2025-10-28,1
4814,121471,121471,10000,2025-11-21,1
4815,121494,121494,10000,2025-12-14,1
4816,121525,121525,10000,2025-01-13,1
4817,121585,121585,10000,2025-03-14,1
4818,121592,121592,10000,2025-03-21,1
4819,121599,121599,10000,2025-03-28,1
4820,121639,121639,10000,2025-05-07,1
4821,121660,121660,10000,2025-05-28,1
4822,121670,121670,10000,2025-06-07,1
4823,121677,121677,10000,2025-06-14,1
4824,121714,121714,10000,2025-07-21,1
4825,121745,121745,10000,2025-08-21,1
4826,121806,121806,10000,2025-10-21,1
4827,121837,121837,10000,2025-11-21,1
4828,121844,121844,10000,2025-11-28,1
4829,121860,121860,10000,2025-12-14,1
4830,121867,121867,10000,2025-12-21,1
4831,121874,121874,10000,2025-12-28,1
4832,121944,121944,10000,2025-03-07,1
4833,121965,121965,10000,2025-03-28,1
4834,121982,121982,10000,2025-04-14,1
4835,122036,122036,10000,2025-06-07,1
4836,122043,122043,10000,2025-06-14,1
4837,122050,122050,10000,2025-06-21,1
4838,122097,122097,10000,2025-08-07,1
4839,122118,122118,10000,2025-08-28,1
4840,122179,122179,10000,2025-10-28,1
4841,122189,122189,10000,2025-11-07,1
4842,122226,122226,10000,2025-12-14,1
4843,122271,122271,10000,2025-01-27,1
4844,122317,122317,10000,2025-03-14,1
4845,122378,122378,10000,2025-05-14,1
4846,122385,122385,10000,2025-05-21,1
4847,122416,122416,10000,2025-06-21,1
4848,122439,122439,10000,2025-07-14,1
4849,122463,122463,10000,2025-08-07,1
4850,122494,122494,10000,2025-09-07,1
